discrete_classification,discrete_classification-proba,bare-coverfraction,urban-coverfraction,crops-coverfraction,grass-coverfraction,moss-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,shrub-coverfraction,snow-coverfraction,tree-coverfraction,forest_type,data-density-indicator,system:index,name
126,34,3,0,25,18,0,0,0,12,0,42,0,76,928,node928
40,95,0,0,100,0,0,0,5,0,0,0,,78,929,node929
50,,0,100,0,0,0,0,0,0,0,0,,80,930,node930
40,98,0,0,97,0,0,0,0,2,0,1,0,81,931,node931
200,,,,,,,,,,,,,,932,node932
40,97,0,10,90,0,0,0,0,0,0,0,,81,933,node933
112,47,0,0,5,23,0,0,0,22,0,50,2,71,934,node934
200,,,,,,,,,,,,,,935,node935
40,100,0,0,100,0,0,0,0,0,0,0,,81,936,node936
40,87,0,8,81,6,0,0,0,5,0,0,,75,937,node937
40,93,2,0,73,0,0,0,100,5,0,20,0,87,938,node938
40,97,0,0,99,0,0,0,0,1,0,0,,83,939,node939
40,98,0,0,100,0,0,0,0,0,0,0,,81,940,node940
40,98,0,0,98,0,0,0,9,0,0,2,0,81,941,node941
40,96,0,0,96,0,0,0,0,0,0,4,0,82,942,node942
50,,0,70,30,0,0,0,0,0,0,0,,82,943,node943
200,,,,,,,,,,,,,,944,node944
112,98,0,0,0,0,0,0,0,0,0,100,2,80,945,node945
40,100,0,0,100,0,0,0,0,0,0,0,,78,946,node946
200,,,,,,,,,,,,,,947,node947
40,99,0,0,100,0,0,0,0,0,0,0,,82,948,node948
200,,,,,,,,,,,,,,949,node949
50,,0,96,3,1,0,0,0,0,0,0,,81,950,node950
40,96,0,0,100,0,0,0,9,0,0,0,,82,951,node951
200,,,,,,,,,,,,,,952,node952
40,96,0,0,95,0,0,0,4,0,0,5,0,87,953,node953
50,,0,100,0,0,0,0,0,0,0,0,,75,954,node954
40,95,0,0,100,0,0,0,0,0,0,0,,81,955,node955
116,54,3,0,2,18,0,0,0,17,0,60,0,81,956,node956
200,,,,,,,,,,,,,,957,node957
40,90,0,0,100,0,0,0,0,0,0,0,,80,958,node958
40,98,0,2,98,0,0,0,9,0,0,0,,76,959,node959
50,,0,61,39,0,0,0,18,0,0,0,,87,960,node960
40,40,0,53,25,9,0,0,0,8,0,5,0,86,961,node961
40,97,0,0,97,0,0,0,0,0,0,3,0,78,962,node962
40,100,0,1,99,0,0,0,4,0,0,0,,79,963,node963
40,97,0,9,91,0,0,0,6,0,0,0,,82,964,node964
200,,,,,,,,,,,,,,965,node965
112,98,0,0,0,3,0,0,0,4,0,93,2,82,966,node966
40,99,0,0,98,0,0,0,0,0,0,2,0,81,967,node967
122,50,1,24,2,22,0,0,0,6,0,45,2,80,968,node968
200,,,,,,,,,,,,,,969,node969
40,98,0,0,100,0,0,0,15,0,0,0,,87,970,node970
200,,,,,,,,,,,,,,971,node971
50,,0,72,28,0,0,0,2,0,0,0,,81,972,node972
40,99,0,0,100,0,0,0,0,0,0,0,,81,973,node973
40,99,0,0,98,0,0,0,0,0,0,2,0,78,974,node974
200,,,,,,,,,,,,,,975,node975
40,96,0,0,94,0,0,0,9,5,0,1,0,87,976,node976
40,96,0,0,100,0,0,0,0,0,0,0,,81,977,node977
40,94,0,0,95,0,0,0,6,5,0,0,,82,978,node978
122,45,3,0,5,22,0,0,0,12,0,58,2,81,979,node979
50,,0,100,0,0,0,0,0,0,0,0,,76,980,node980
40,98,0,0,96,0,0,0,0,0,0,4,0,81,981,node981
200,,,,,,,,,,,,,,982,node982
40,59,0,0,68,0,0,0,0,19,0,13,0,82,983,node983
50,,0,100,0,0,0,0,0,0,0,0,,77,984,node984
200,,,,,,,,,,,,,,985,node985
40,96,0,0,85,5,0,0,0,9,0,1,0,77,986,node986
40,99,0,0,100,0,0,0,0,0,0,0,,79,987,node987
40,97,0,0,100,0,0,0,0,0,0,0,,79,988,node988
40,90,0,16,69,7,0,0,0,5,0,3,0,81,989,node989
50,,0,92,0,7,0,0,0,0,0,1,0,86,990,node990
200,,,,,,,,,,,,,,991,node991
40,85,0,51,49,0,0,0,3,0,0,0,,82,992,node992
40,97,0,0,93,0,0,0,0,4,0,3,0,86,993,node993
40,98,0,0,100,0,0,0,77,0,0,0,,77,994,node994
40,98,0,0,100,0,0,0,0,0,0,0,,82,995,node995
40,98,0,46,54,0,0,0,0,0,0,0,,81,996,node996
40,79,4,0,72,7,0,0,0,4,0,13,0,78,997,node997
40,98,0,0,97,0,0,0,0,0,0,3,0,82,998,node998
112,90,0,0,0,19,0,0,0,16,0,65,2,81,999,node999
50,,0,60,40,0,0,0,10,0,0,0,,82,1000,node1000
40,93,0,0,97,0,0,0,0,0,0,3,0,82,1001,node1001
40,94,0,0,96,0,0,0,48,0,0,4,0,81,1002,node1002
40,37,1,13,25,22,0,0,0,12,0,27,0,74,1003,node1003
40,99,0,0,97,0,0,0,0,0,0,3,0,81,1004,node1004
40,99,0,10,90,0,0,0,30,0,0,0,,87,1005,node1005
40,99,0,40,60,0,0,0,0,0,0,0,,79,1006,node1006
40,96,0,0,99,0,0,0,0,1,0,0,,81,1007,node1007
40,93,0,0,94,0,0,0,0,0,0,6,0,79,1008,node1008
40,100,0,0,100,0,0,0,29,0,0,0,,81,1009,node1009
40,99,0,0,100,0,0,0,0,0,0,0,,80,1010,node1010
112,98,0,0,0,9,0,0,0,0,0,91,2,81,1011,node1011
200,,,,,,,,,,,,,,1012,node1012
122,55,2,8,10,22,0,0,0,9,0,49,2,77,1013,node1013
112,99,0,0,0,2,0,0,0,0,0,98,2,77,1014,node1014
40,98,0,0,99,0,0,0,100,1,0,0,,81,1015,node1015
50,,0,100,0,0,0,0,0,0,0,0,,73,1016,node1016
50,,0,83,17,0,0,0,0,0,0,0,,83,1017,node1017
40,89,0,0,100,0,0,0,0,0,0,0,,79,1018,node1018
112,63,0,0,0,17,0,0,0,10,0,73,2,77,1019,node1019
116,42,3,0,19,15,0,0,0,8,0,55,0,80,1020,node1020
112,97,0,0,0,8,0,0,0,0,0,92,2,77,1021,node1021
40,88,0,0,97,0,0,0,0,3,0,0,,82,1022,node1022
50,,0,99,1,0,0,0,0,0,0,0,,87,1023,node1023
40,94,0,0,98,0,0,0,33,0,0,2,0,83,1024,node1024
122,48,0,18,13,17,0,0,0,4,0,48,2,86,1025,node1025
40,67,0,45,48,2,0,0,23,2,0,3,0,76,1026,node1026
50,,0,100,0,0,0,0,0,0,0,0,,77,1027,node1027
50,,0,100,0,0,0,0,0,0,0,0,,80,1028,node1028
200,,,,,,,,,,,,,,1029,node1029
200,,,,,,,,,,,,,,1030,node1030
200,,,,,,,,,,,,,,1031,node1031
50,,0,100,0,0,0,0,0,0,0,0,,74,1032,node1032
40,96,0,0,100,0,0,0,0,0,0,0,,76,1033,node1033
40,93,0,0,100,0,0,0,0,0,0,0,,82,1034,node1034
200,,,,,,,,,,,,,,1035,node1035
50,,0,90,10,0,0,0,0,0,0,0,,75,1036,node1036
50,,0,100,0,0,0,0,0,0,0,0,,72,1037,node1037
40,96,0,0,100,0,0,0,9,0,0,0,,81,1038,node1038
50,,0,68,13,3,0,0,0,1,0,15,0,79,1039,node1039
200,,,,,,,,,,,,,,1040,node1040
40,99,0,0,100,0,0,0,0,0,0,0,,81,1041,node1041
200,,,,,,,,,,,,,,1042,node1042
200,,,,,,,,,,,,,,1043,node1043
126,46,0,12,33,13,0,0,0,9,0,33,0,81,1044,node1044
40,96,0,0,86,0,0,0,21,4,0,10,0,82,1045,node1045
40,43,5,0,42,29,0,0,0,13,0,11,0,81,1046,node1046
40,34,0,0,41,15,0,0,0,9,0,35,0,79,1047,node1047
40,86,0,0,90,0,0,0,3,1,0,9,0,81,1048,node1048
40,87,0,27,72,0,0,0,0,0,0,1,0,78,1049,node1049
40,95,0,16,84,0,0,0,69,0,0,0,,84,1050,node1050
40,99,0,0,100,0,0,0,15,0,0,0,,81,1051,node1051
20,31,27,12,0,61,0,0,78,0,0,0,,82,1052,node1052
40,95,0,0,100,0,0,0,0,0,0,0,,82,1053,node1053
200,,,,,,,,,,,,,,1054,node1054
40,97,0,0,100,0,0,0,9,0,0,0,,81,1055,node1055
200,,,,,,,,,,,,,,1056,node1056
80,,5,0,0,7,0,88,12,0,0,0,,82,1057,node1057
40,99,0,40,60,0,0,0,0,0,0,0,,80,1058,node1058
112,98,0,0,0,7,0,0,0,0,0,93,2,77,1059,node1059
40,98,0,0,97,0,0,0,0,1,0,2,0,81,1060,node1060
40,88,0,0,89,0,0,0,100,9,0,2,0,81,1061,node1061
40,95,0,0,83,0,0,0,99,13,0,4,0,87,1062,node1062
40,96,0,0,100,0,0,0,45,0,0,0,,82,1063,node1063
112,97,0,10,0,9,0,0,0,6,0,75,2,82,1064,node1064
50,,0,100,0,0,0,0,0,0,0,0,,83,1065,node1065
50,,0,100,0,0,0,0,0,0,0,0,,74,1066,node1066
40,94,0,6,91,0,0,0,32,1,0,2,0,83,1067,node1067
200,,,,,,,,,,,,,,1068,node1068
200,,,,,,,,,,,,,,1069,node1069
200,,,,,,,,,,,,,,1070,node1070
200,,,,,,,,,,,,,,1071,node1071
122,49,1,0,14,23,0,0,0,7,0,55,2,82,1072,node1072
40,60,0,0,71,0,0,0,0,0,0,29,0,77,1073,node1073
50,,0,90,10,0,0,0,0,0,0,0,,73,1074,node1074
40,96,0,0,100,0,0,0,0,0,0,0,,81,1075,node1075
40,97,0,0,100,0,0,0,46,0,0,0,,82,1076,node1076
200,,,,,,,,,,,,,,1077,node1077
40,94,4,0,90,0,0,0,75,0,0,6,0,88,1078,node1078
126,37,1,10,4,22,0,0,0,13,0,50,0,80,1079,node1079
50,,0,94,6,0,0,0,0,0,0,0,,81,1080,node1080
200,,,,,,,,,,,,,,1081,node1081
112,99,0,0,0,2,0,0,0,5,0,93,2,80,1082,node1082
40,98,0,0,100,0,0,0,0,0,0,0,,77,1083,node1083
122,47,2,6,1,29,0,0,0,11,0,51,2,81,1084,node1084
40,100,0,0,98,0,0,0,19,0,0,2,0,81,1085,node1085
40,96,0,0,100,0,0,0,0,0,0,0,,77,1086,node1086
200,,,,,,,,,,,,,,1087,node1087
40,98,0,0,98,0,0,0,8,2,0,0,,81,1088,node1088
40,96,0,0,98,0,0,0,9,0,0,2,0,79,1089,node1089
50,,0,80,20,0,0,0,0,0,0,0,,83,1090,node1090
40,99,0,0,100,0,0,0,6,0,0,0,,81,1091,node1091
200,,,,,,,,,,,,,,1092,node1092
40,99,0,0,98,0,0,0,0,1,0,1,0,77,1093,node1093
200,,,,,,,,,,,,,,1094,node1094
112,98,0,0,0,10,0,0,0,0,0,90,2,81,1095,node1095
40,98,0,0,100,0,0,0,17,0,0,0,,83,1096,node1096
200,,,,,,,,,,,,,,1097,node1097
112,98,0,0,0,5,0,0,0,2,0,93,2,79,1098,node1098
200,,,,,,,,,,,,,,1099,node1099
40,96,0,26,74,0,0,0,0,0,0,0,,77,1100,node1100
40,94,0,0,95,0,0,0,94,0,0,5,0,83,1101,node1101
40,96,0,0,100,0,0,0,8,0,0,0,,82,1102,node1102
40,98,0,35,65,0,0,0,0,0,0,0,,82,1103,node1103
200,,,,,,,,,,,,,,1104,node1104
50,,0,86,3,4,0,0,0,0,0,7,0,72,1105,node1105
40,100,0,0,100,0,0,0,0,0,0,0,,81,1106,node1106
50,,0,60,10,3,0,0,0,1,0,26,2,81,1107,node1107
200,,,,,,,,,,,,,,1108,node1108
200,,,,,,,,,,,,,,1109,node1109
40,99,0,0,100,0,0,0,0,0,0,0,,82,1110,node1110
40,97,0,0,100,0,0,0,0,0,0,0,,81,1111,node1111
40,98,0,0,100,0,0,0,3,0,0,0,,87,1112,node1112
40,98,0,0,97,0,0,0,76,0,0,3,0,82,1113,node1113
200,,,,,,,,,,,,,,1114,node1114
50,,0,80,20,0,0,0,0,0,0,0,,81,1115,node1115
200,,,,,,,,,,,,,,1116,node1116
200,,,,,,,,,,,,,,1117,node1117
40,98,0,0,98,0,0,0,0,0,0,2,0,82,1118,node1118
40,90,0,0,96,0,0,0,12,0,0,4,0,87,1119,node1119
50,,0,98,0,1,0,0,0,0,0,1,0,82,1120,node1120
40,94,0,0,98,0,0,0,18,2,0,0,,77,1121,node1121
112,99,0,0,0,4,0,0,0,3,0,93,2,77,1122,node1122
40,98,0,0,98,0,0,0,0,0,0,2,0,82,1123,node1123
40,96,0,36,64,0,0,0,37,0,0,0,,88,1124,node1124
122,54,0,56,0,8,0,0,0,0,0,36,2,77,1125,node1125
50,,0,97,0,3,0,0,15,0,0,0,,73,1126,node1126
40,97,0,0,98,0,0,0,0,0,0,2,0,82,1127,node1127
40,99,0,0,100,0,0,0,0,0,0,0,,86,1128,node1128
200,,,,,,,,,,,,,,1129,node1129
40,98,0,26,74,0,0,0,0,0,0,0,,83,1130,node1130
112,97,0,0,0,11,0,0,0,7,0,82,2,77,1131,node1131
40,38,0,54,25,4,0,0,0,3,0,14,0,81,1132,node1132
40,65,2,0,65,16,0,0,0,6,0,11,0,80,1133,node1133
200,,,,,,,,,,,,,,1134,node1134
200,,,,,,,,,,,,,,1135,node1135
40,97,0,0,99,0,0,0,0,1,0,0,,80,1136,node1136
112,70,0,0,0,16,0,0,0,11,0,73,2,81,1137,node1137
200,,,,,,,,,,,,,,1138,node1138
40,97,0,0,99,0,0,0,0,0,0,1,0,81,1139,node1139
40,98,0,4,96,0,0,0,9,0,0,0,,78,1140,node1140
112,98,0,0,0,4,0,0,0,0,0,96,2,81,1141,node1141
40,97,0,0,97,0,0,0,81,0,0,3,0,81,1142,node1142
50,,0,98,2,0,0,0,0,0,0,0,,82,1143,node1143
116,70,0,0,0,11,0,0,0,13,0,76,0,81,1144,node1144
200,,,,,,,,,,,,,,1145,node1145
50,,0,62,38,0,0,0,1,0,0,0,,81,1146,node1146
40,90,0,0,92,4,0,0,39,4,0,0,,79,1147,node1147
40,98,0,0,100,0,0,0,0,0,0,0,,82,1148,node1148
40,94,0,0,97,0,0,0,91,3,0,0,,78,1149,node1149
200,,,,,,,,,,,,,,1150,node1150
40,96,0,0,100,0,0,0,30,0,0,0,,81,1151,node1151
112,99,0,0,0,3,0,0,0,8,0,89,2,80,1152,node1152
40,98,0,0,98,0,0,0,3,0,0,2,0,80,1153,node1153
112,97,0,0,0,8,0,0,0,7,0,85,2,80,1154,node1154
122,48,2,0,0,33,0,0,0,11,0,54,2,81,1155,node1155
50,,0,95,0,3,0,0,0,0,0,2,0,76,1156,node1156
40,34,0,49,23,17,0,0,0,2,0,9,0,75,1157,node1157
112,64,0,0,0,12,0,0,0,7,0,81,2,77,1158,node1158
40,98,0,0,100,0,0,0,27,0,0,0,,80,1159,node1159
112,100,0,0,0,5,0,0,0,1,0,94,2,77,1160,node1160
50,,0,100,0,0,0,0,0,0,0,0,,76,1161,node1161
112,92,0,0,0,17,0,0,0,12,0,71,2,80,1162,node1162
122,49,0,20,6,13,0,0,0,12,0,49,2,81,1163,node1163
126,33,2,50,12,15,0,0,3,5,0,16,0,80,1164,node1164
126,40,4,4,33,17,0,0,17,11,0,31,0,80,1165,node1165
126,35,0,37,14,17,0,0,0,7,0,25,0,77,1166,node1166
126,42,3,0,10,26,0,0,0,14,0,47,0,80,1167,node1167
50,,0,100,0,0,0,0,0,0,0,0,,77,1168,node1168
112,41,0,0,20,20,0,0,0,7,0,53,2,79,1169,node1169
40,32,7,0,24,24,0,0,0,14,0,31,0,80,1170,node1170
112,94,0,0,0,16,0,0,0,12,0,72,2,81,1171,node1171
40,58,0,0,56,14,0,0,0,7,0,23,0,80,1172,node1172
40,80,0,35,65,0,0,0,0,0,0,0,,81,1173,node1173
50,,0,100,0,0,0,0,0,0,0,0,,75,1174,node1174
50,,0,100,0,0,0,0,0,0,0,0,,75,1175,node1175
122,49,0,46,3,10,0,0,0,4,0,37,2,76,1176,node1176
112,67,0,0,0,12,0,0,0,7,0,81,2,79,1177,node1177
112,45,6,0,0,19,0,0,0,10,0,65,2,81,1178,node1178
112,99,0,0,0,7,0,0,0,6,0,87,2,80,1179,node1179
40,36,1,0,35,20,0,0,0,11,0,33,0,79,1180,node1180
50,,0,100,0,0,0,0,0,0,0,0,,71,1181,node1181
112,78,0,0,0,11,0,0,0,8,0,81,2,81,1182,node1182
112,99,0,0,0,6,0,0,0,0,0,94,2,75,1183,node1183
112,50,0,7,0,14,0,0,0,4,0,75,2,80,1184,node1184
126,48,2,40,9,14,0,0,0,3,0,32,0,75,1185,node1185
122,46,0,1,0,27,0,0,0,7,0,65,2,75,1186,node1186
50,,0,75,4,3,0,0,0,0,0,18,0,75,1187,node1187
50,,0,83,0,0,0,0,0,0,0,17,2,80,1188,node1188
122,55,0,20,16,19,0,0,0,10,0,35,2,79,1189,node1189
112,50,0,8,0,17,0,0,0,9,0,66,2,75,1190,node1190
50,,0,77,0,0,0,0,0,0,0,23,2,79,1191,node1191
112,97,1,0,0,12,0,0,0,0,0,87,2,77,1192,node1192
126,31,0,0,9,33,0,0,0,14,0,44,0,75,1193,node1193
112,43,0,0,0,22,0,0,0,15,0,63,2,79,1194,node1194
122,38,0,0,0,28,0,0,0,14,0,58,2,79,1195,node1195
112,45,0,0,15,20,0,0,0,10,0,55,2,76,1196,node1196
112,45,1,0,16,23,0,0,0,9,0,51,2,76,1197,node1197
112,96,0,0,0,9,0,0,0,1,0,90,2,79,1198,node1198
112,100,0,0,0,2,0,0,0,2,0,96,2,75,1199,node1199
40,87,0,9,86,0,0,0,39,3,0,2,0,77,1200,node1200
40,46,2,13,46,12,0,0,0,10,0,17,0,72,1201,node1201
50,,0,100,0,0,0,0,0,0,0,0,,81,1202,node1202
40,88,6,0,80,0,0,0,100,0,0,14,0,81,1203,node1203
50,,0,100,0,0,0,0,0,0,0,0,,76,1204,node1204
40,76,0,0,75,11,0,0,0,6,0,8,0,76,1205,node1205
40,75,3,0,61,8,0,0,0,8,0,20,0,78,1206,node1206
112,99,0,0,0,5,0,0,0,0,0,95,2,77,1207,node1207
40,99,0,35,65,0,0,0,17,0,0,0,,83,1208,node1208
40,98,0,9,90,0,0,0,9,0,0,1,0,82,1209,node1209
50,,0,94,6,0,0,0,1,0,0,0,,83,1210,node1210
40,97,0,22,78,0,0,0,0,0,0,0,,82,1211,node1211
40,96,2,0,85,0,0,0,83,4,0,9,0,83,1212,node1212
40,96,2,0,90,0,0,0,21,6,0,2,0,82,1213,node1213
40,95,0,0,96,0,0,0,60,0,0,4,0,79,1214,node1214
40,31,25,0,0,57,0,18,52,0,0,0,,83,1215,node1215
122,58,1,23,11,19,0,0,0,9,0,37,2,77,1216,node1216
112,44,4,0,11,16,0,0,0,9,0,60,2,76,1217,node1217
112,64,0,0,0,9,0,0,0,1,0,90,2,80,1218,node1218
112,53,0,0,0,22,0,0,0,11,0,67,2,76,1219,node1219
126,50,1,14,23,17,0,0,0,11,0,34,0,76,1220,node1220
40,93,0,0,100,0,0,0,49,0,0,0,,77,1221,node1221
40,98,0,0,98,0,0,0,45,0,0,2,0,80,1222,node1222
40,99,0,43,57,0,0,0,0,0,0,0,,75,1223,node1223
112,49,0,50,0,2,0,0,0,0,0,48,2,80,1224,node1224
112,46,0,0,1,20,0,0,0,16,0,63,2,80,1225,node1225
40,31,5,2,38,18,0,0,0,13,0,24,0,72,1226,node1226
40,99,0,10,90,0,0,0,28,0,0,0,,81,1227,node1227
40,97,0,0,100,0,0,0,31,0,0,0,,77,1228,node1228
112,96,0,0,0,7,0,0,0,7,0,86,2,81,1229,node1229
40,99,0,9,91,0,0,0,15,0,0,0,,77,1230,node1230
40,98,0,0,100,0,0,0,0,0,0,0,,81,1231,node1231
50,,0,100,0,0,0,0,0,0,0,0,,80,1232,node1232
50,,0,80,3,5,0,0,0,0,0,12,2,81,1233,node1233
40,44,0,24,47,10,0,0,0,3,0,16,0,76,1234,node1234
112,97,0,0,0,10,0,0,0,2,0,88,2,80,1235,node1235
50,,0,100,0,0,0,0,0,0,0,0,,76,1236,node1236
112,90,0,0,0,20,0,0,0,13,0,67,2,80,1237,node1237
40,86,0,14,79,0,0,0,0,0,0,7,0,77,1238,node1238
40,98,0,0,100,0,0,0,1,0,0,0,,77,1239,node1239
40,97,0,0,100,0,0,0,0,0,0,0,,80,1240,node1240
40,97,0,15,85,0,0,0,3,0,0,0,,77,1241,node1241
40,98,0,0,98,0,0,0,0,0,0,2,0,81,1242,node1242
126,36,0,14,28,11,0,0,0,9,0,38,0,81,1243,node1243
50,,0,97,1,2,0,0,0,0,0,0,,68,1244,node1244
200,,,,,,,,,,,,,,1245,node1245
40,92,0,0,87,0,0,0,100,3,0,10,0,86,1246,node1246
112,97,0,0,0,8,0,0,0,9,0,83,2,78,1247,node1247
112,53,0,0,5,23,0,0,0,10,0,62,2,81,1248,node1248
126,35,1,0,20,20,0,0,0,17,0,42,0,80,1249,node1249
122,47,0,0,8,22,0,0,0,14,0,56,2,81,1250,node1250
112,98,0,0,0,1,0,0,0,0,0,99,2,81,1251,node1251
112,96,0,0,0,5,0,0,0,8,0,87,2,81,1252,node1252
112,48,2,0,0,18,0,0,0,8,0,72,2,81,1253,node1253
116,53,0,0,4,22,0,0,0,0,0,74,0,81,1254,node1254
112,74,0,0,0,14,0,0,0,17,0,69,2,78,1255,node1255
112,98,0,0,0,0,0,0,0,10,0,90,2,77,1256,node1256
40,38,0,0,50,18,0,0,0,2,0,30,0,78,1257,node1257
50,,0,76,7,0,0,0,0,0,0,17,0,80,1258,node1258
112,96,0,0,0,8,0,0,0,9,0,83,2,81,1259,node1259
40,32,15,0,49,18,0,0,0,10,0,8,0,77,1260,node1260
40,92,0,0,98,0,0,0,33,1,0,1,0,77,1261,node1261
112,100,0,0,0,4,0,0,0,2,0,94,2,79,1262,node1262
40,28,0,18,32,13,0,0,0,9,0,28,0,81,1263,node1263
112,49,0,0,0,15,0,0,0,15,0,70,2,81,1264,node1264
40,40,2,0,42,14,0,0,0,6,0,36,0,77,1265,node1265
40,30,3,0,26,24,0,0,0,14,0,33,0,80,1266,node1266
122,46,2,0,11,24,0,0,0,9,0,54,2,77,1267,node1267
40,67,0,0,75,0,0,0,0,9,0,16,0,80,1268,node1268
40,44,3,0,43,15,0,0,0,11,0,28,0,80,1269,node1269
50,,0,100,0,0,0,0,0,0,0,0,,67,1270,node1270
40,38,4,18,30,15,0,0,0,8,0,25,0,80,1271,node1271
50,,0,100,0,0,0,0,0,0,0,0,,80,1272,node1272
40,99,0,0,100,0,0,0,0,0,0,0,,80,1273,node1273
50,,0,99,1,0,0,0,0,0,0,0,,76,1274,node1274
50,,0,90,0,1,0,0,0,0,0,9,2,80,1275,node1275
40,99,0,0,91,0,0,0,0,0,0,9,0,80,1276,node1276
50,,0,100,0,0,0,0,0,0,0,0,,80,1277,node1277
50,,0,64,0,5,0,0,0,0,0,31,2,80,1278,node1278
40,93,0,55,45,0,0,0,9,0,0,0,,77,1279,node1279
40,96,0,0,97,0,0,0,76,0,0,3,0,77,1280,node1280
50,,0,64,13,5,0,0,0,0,0,18,0,81,1281,node1281
40,97,0,0,100,0,0,0,53,0,0,0,,80,1282,node1282
40,98,0,0,100,0,0,0,0,0,0,0,,81,1283,node1283
40,99,0,27,73,0,0,0,0,0,0,0,,81,1284,node1284
50,,0,100,0,0,0,0,0,0,0,0,,78,1285,node1285
50,,0,76,9,0,0,0,0,0,0,15,0,80,1286,node1286
50,,0,100,0,0,0,0,0,0,0,0,,77,1287,node1287
112,99,0,0,0,0,0,0,0,0,0,100,2,81,1288,node1288
40,99,0,0,100,0,0,0,0,0,0,0,,81,1289,node1289
40,98,0,8,92,0,0,0,15,0,0,0,,81,1290,node1290
40,92,0,0,96,0,0,0,3,0,0,4,0,82,1291,node1291
50,,0,91,9,0,0,0,0,0,0,0,,81,1292,node1292
40,90,0,0,85,0,0,0,94,12,0,3,0,82,1293,node1293
40,83,0,0,100,0,0,0,0,0,0,0,,75,1294,node1294
40,97,0,0,100,0,0,0,0,0,0,0,,81,1295,node1295
200,,,,,,,,,,,,,,1296,node1296
40,36,2,0,45,18,0,0,0,18,0,17,0,79,1297,node1297
200,,,,,,,,,,,,,,1298,node1298
200,,,,,,,,,,,,,,1299,node1299
40,89,0,0,100,0,0,0,0,0,0,0,,82,1300,node1300
200,,,,,,,,,,,,,,1301,node1301
50,,0,70,30,0,0,0,0,0,0,0,,79,1302,node1302
200,,,,,,,,,,,,,,1303,node1303
40,94,0,0,95,0,0,0,0,0,0,5,0,81,1304,node1304
126,40,0,0,23,17,0,0,0,11,0,49,0,80,1305,node1305
40,90,0,0,97,0,0,0,100,0,0,3,0,87,1306,node1306
200,,,,,,,,,,,,,,1307,node1307
40,98,0,0,100,0,0,0,35,0,0,0,,79,1308,node1308
50,,0,83,6,2,0,0,0,0,0,9,0,81,1309,node1309
50,,0,80,7,0,0,0,0,0,0,13,0,82,1310,node1310
50,,0,100,0,0,0,0,0,0,0,0,,74,1311,node1311
200,,,,,,,,,,,,,,1312,node1312
50,,0,100,0,0,0,0,0,0,0,0,,87,1313,node1313
50,,0,100,0,0,0,0,0,0,0,0,,83,1314,node1314
40,90,0,0,94,0,0,0,6,0,0,6,0,78,1315,node1315
50,,0,100,0,0,0,0,4,0,0,0,,82,1316,node1316
50,,0,100,0,0,0,0,0,0,0,0,,82,1317,node1317
40,98,0,49,51,0,0,0,0,0,0,0,,83,1318,node1318
40,100,0,0,100,0,0,0,45,0,0,0,,82,1319,node1319
40,92,0,0,95,0,0,0,25,0,0,5,0,79,1320,node1320
40,92,0,0,96,0,0,0,94,0,0,4,0,78,1321,node1321
40,99,0,0,100,0,0,0,0,0,0,0,,78,1322,node1322
50,,0,100,0,0,0,0,0,0,0,0,,78,1323,node1323
50,,0,85,15,0,0,0,0,0,0,0,,81,1324,node1324
40,96,0,0,96,0,0,0,27,4,0,0,,79,1325,node1325
40,98,0,0,96,0,0,0,0,0,0,4,0,87,1326,node1326
50,,0,100,0,0,0,0,0,0,0,0,,81,1327,node1327
112,66,0,0,0,14,0,0,0,13,0,73,2,82,1328,node1328
50,,0,73,4,6,0,0,0,0,0,17,0,81,1329,node1329
50,,0,100,0,0,0,0,0,0,0,0,,80,1330,node1330
40,94,0,0,100,0,0,0,0,0,0,0,,80,1331,node1331
200,,,,,,,,,,,,,,1332,node1332
40,98,0,0,99,0,0,0,45,1,0,0,,80,1333,node1333
40,99,0,0,100,0,0,0,6,0,0,0,,86,1334,node1334
112,99,0,0,0,5,0,0,0,5,0,90,2,80,1335,node1335
126,36,0,0,20,18,0,0,0,17,0,45,0,76,1336,node1336
40,44,0,28,26,13,0,0,0,10,0,23,0,82,1337,node1337
40,92,0,0,100,0,0,0,36,0,0,0,,86,1338,node1338
40,99,0,0,100,0,0,0,0,0,0,0,,81,1339,node1339
126,45,0,0,21,15,0,0,0,10,0,54,0,80,1340,node1340
40,97,0,0,91,0,0,0,0,9,0,0,,82,1341,node1341
50,,0,90,2,8,0,0,0,0,0,0,,72,1342,node1342
40,83,0,58,42,0,0,0,0,0,0,0,,81,1343,node1343
40,97,0,0,92,2,0,0,0,0,0,6,0,78,1344,node1344
40,96,0,0,100,0,0,0,0,0,0,0,,81,1345,node1345
50,,0,100,0,0,0,0,0,0,0,0,,80,1346,node1346
40,99,0,0,100,0,0,0,0,0,0,0,,76,1347,node1347
50,,0,80,2,0,0,0,0,0,0,18,0,81,1348,node1348
40,97,0,0,93,1,0,0,0,0,0,6,0,77,1349,node1349
50,,0,100,0,0,0,0,0,0,0,0,,77,1350,node1350
40,96,0,0,97,0,0,0,0,3,0,0,,80,1351,node1351
40,98,0,0,100,0,0,0,14,0,0,0,,81,1352,node1352
40,55,0,0,47,10,0,0,0,9,0,34,0,80,1353,node1353
40,98,0,0,100,0,0,0,0,0,0,0,,81,1354,node1354
40,98,0,0,100,0,0,0,0,0,0,0,,81,1355,node1355
