discrete_classification,discrete_classification-proba,bare-coverfraction,urban-coverfraction,crops-coverfraction,grass-coverfraction,moss-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,shrub-coverfraction,snow-coverfraction,tree-coverfraction,forest_type,data-density-indicator,system:index,name
50,,0,61,4,18,0,0,0,3,0,14,0,90,1010,node1010
112,98,0,0,0,0,0,0,0,0,0,100,2,91,1011,node1011
40,38,2,46,21,17,0,0,0,0,0,14,0,86,1012,node1012
50,,0,78,0,3,0,0,0,0,0,19,2,91,1013,node1013
50,,0,100,0,0,0,0,0,0,0,0,,91,1014,node1014
126,28,0,39,12,16,0,0,0,4,0,29,0,90,1015,node1015
50,,0,100,0,0,0,0,0,0,0,0,,93,1016,node1016
50,,0,100,0,0,0,0,0,0,0,0,,91,1017,node1017
112,99,0,0,0,0,0,0,0,0,0,100,2,91,1018,node1018
40,38,2,46,21,17,0,0,0,0,0,14,0,86,1019,node1019
112,99,0,0,0,0,0,0,0,0,0,100,2,91,1020,node1020
30,31,6,17,0,33,0,4,6,17,0,23,0,91,1021,node1021
122,32,0,37,10,18,0,0,0,2,0,33,2,91,1022,node1022
90,44,0,0,0,26,0,46,0,0,0,28,0,90,1023,node1023
50,,0,100,0,0,0,0,0,0,0,0,,93,1024,node1024
50,,0,93,0,4,0,0,0,0,0,3,0,87,1025,node1025
112,86,0,0,0,0,0,0,0,0,0,100,2,91,1026,node1026
112,94,0,0,0,0,0,0,0,0,0,100,2,91,1027,node1027
112,98,0,13,0,14,0,0,0,7,0,66,2,91,1028,node1028
122,31,0,21,15,14,0,0,0,13,0,37,2,93,1029,node1029
50,,0,100,0,0,0,0,0,0,0,0,,91,1030,node1030
50,,0,93,0,4,0,0,0,0,0,3,0,90,1031,node1031
50,,0,100,0,0,0,0,0,0,0,0,,87,1032,node1032
50,,0,85,0,10,0,0,0,0,0,5,0,91,1033,node1033
50,,0,85,0,10,0,0,0,0,0,5,0,91,1034,node1034
50,,0,85,0,10,0,0,0,0,0,5,0,91,1035,node1035
50,,0,100,0,0,0,0,0,0,0,0,,87,1036,node1036
50,,0,85,0,10,0,0,0,0,0,5,0,91,1037,node1037
50,,0,100,0,0,0,0,0,0,0,0,,87,1038,node1038
50,,0,100,0,0,0,0,0,0,0,0,,87,1039,node1039
50,,0,100,0,0,0,0,0,0,0,0,,87,1040,node1040
50,,0,85,0,10,0,0,0,0,0,5,0,91,1041,node1041
50,,0,85,0,10,0,0,0,0,0,5,0,91,1042,node1042
50,,0,100,0,0,0,0,0,0,0,0,,87,1043,node1043
50,,0,100,0,0,0,0,0,0,0,0,,87,1044,node1044
50,,0,85,0,10,0,0,0,0,0,5,0,91,1045,node1045
50,,0,85,0,10,0,0,0,0,0,5,0,91,1046,node1046
50,,0,100,0,0,0,0,0,0,0,0,,87,1047,node1047
200,,,,,,,,,,,,,,1048,node1048
200,,,,,,,,,,,,,,1049,node1049
200,,,,,,,,,,,,,,1050,node1050
112,100,0,0,0,0,0,0,0,0,0,100,2,76,1051,node1051
50,,0,66,0,17,0,0,3,2,0,15,0,82,1052,node1052
40,33,0,31,21,24,0,0,0,3,0,21,0,91,1053,node1053
50,,0,91,0,6,0,0,0,0,0,3,0,81,1054,node1054
200,,,,,,,,,,,,,,1055,node1055
112,98,0,0,0,0,0,0,0,0,0,100,2,74,1056,node1056
200,,,,,,,,,,,,,,1057,node1057
200,,,,,,,,,,,,,,1058,node1058
200,,,,,,,,,,,,,,1059,node1059
50,,0,100,0,0,0,0,0,0,0,0,,82,1060,node1060
112,100,0,0,0,0,0,0,0,0,0,100,2,77,1061,node1061
126,30,0,19,3,20,0,0,0,7,0,51,0,91,1062,node1062
50,,0,100,0,0,0,0,0,0,0,0,,86,1063,node1063
50,,0,62,3,24,0,0,0,2,0,9,0,87,1064,node1064
50,,0,100,0,0,0,0,0,0,0,0,,91,1065,node1065
50,,0,100,0,0,0,0,0,0,0,0,,91,1066,node1066
40,31,0,51,10,23,0,0,0,4,0,12,0,87,1067,node1067
50,,0,84,0,11,0,0,0,2,0,3,0,91,1068,node1068
50,,0,84,0,11,0,0,0,2,0,3,0,91,1069,node1069
50,,0,84,0,11,0,0,0,2,0,3,0,91,1070,node1070
50,,0,84,0,11,0,0,0,2,0,3,0,91,1071,node1071
50,,0,85,0,10,0,0,0,0,0,5,0,91,1072,node1072
50,,0,85,0,10,0,0,0,0,0,5,0,91,1073,node1073
50,,0,85,0,10,0,0,0,0,0,5,0,91,1074,node1074
50,,0,82,0,15,0,0,0,0,0,3,0,91,1075,node1075
50,,0,85,0,10,0,0,0,0,0,5,0,91,1076,node1076
50,,0,85,0,10,0,0,0,0,0,5,0,91,1077,node1077
50,,0,85,0,10,0,0,0,0,0,5,0,91,1078,node1078
50,,0,100,0,0,0,0,0,0,0,0,,87,1079,node1079
50,,0,89,0,0,0,0,0,0,0,11,0,81,1080,node1080
112,100,0,0,0,0,0,0,0,0,0,100,2,76,1081,node1081
112,99,0,0,0,0,0,0,0,13,0,87,2,82,1082,node1082
30,30,19,0,22,36,0,0,0,7,0,16,0,83,1083,node1083
112,97,0,0,0,0,0,0,0,0,0,100,2,81,1084,node1084
112,98,0,0,0,0,0,0,0,0,0,100,2,70,1085,node1085
200,,,,,,,,,,,,,,1086,node1086
50,,0,90,0,10,0,0,0,0,0,0,,83,1087,node1087
200,,,,,,,,,,,,,,1088,node1088
122,36,0,0,5,26,0,0,0,14,0,55,2,80,1089,node1089
200,,,,,,,,,,,,,,1090,node1090
200,,,,,,,,,,,,,,1091,node1091
126,25,0,0,10,38,0,0,0,10,0,42,0,82,1092,node1092
50,,0,100,0,0,0,0,0,0,0,0,,91,1093,node1093
50,,0,100,0,0,0,0,0,0,0,0,,71,1094,node1094
122,29,0,0,8,32,0,0,0,13,0,47,2,78,1095,node1095
50,,0,100,0,0,0,0,0,0,0,0,,83,1096,node1096
200,,,,,,,,,,,,,,1097,node1097
30,28,2,0,13,48,0,0,0,12,0,25,0,81,1098,node1098
50,,0,100,0,0,0,0,0,0,0,0,,90,1099,node1099
112,98,0,0,0,10,0,0,0,12,0,78,2,81,1100,node1100
200,,,,,,,,,,,,,,1101,node1101
200,,,,,,,,,,,,,,1102,node1102
112,100,0,0,0,0,0,0,0,0,0,100,2,68,1103,node1103
50,,0,100,0,0,0,0,0,0,0,0,,91,1104,node1104
50,,0,81,0,12,0,0,0,0,0,7,0,91,1105,node1105
50,,0,100,0,0,0,0,0,0,0,0,,90,1106,node1106
50,,0,100,0,0,0,0,0,0,0,0,,91,1107,node1107
20,29,1,21,0,20,0,50,17,6,0,2,0,87,1108,node1108
50,,0,100,0,0,0,0,0,0,0,0,,91,1109,node1109
112,99,0,0,0,0,0,0,0,0,0,100,2,91,1110,node1110
50,,0,100,0,0,0,0,0,0,0,0,,93,1111,node1111
126,31,0,36,0,22,0,0,0,7,0,35,0,87,1112,node1112
200,,,,,,,,,,,,,,1113,node1113
200,,,,,,,,,,,,,,1114,node1114
200,,,,,,,,,,,,,,1115,node1115
200,,,,,,,,,,,,,,1116,node1116
200,,,,,,,,,,,,,,1117,node1117
200,,,,,,,,,,,,,,1118,node1118
80,,0,0,0,0,0,100,0,0,0,0,,86,1119,node1119
50,,0,98,0,2,0,0,0,0,0,0,,82,1120,node1120
200,,,,,,,,,,,,,,1121,node1121
200,,,,,,,,,,,,,,1122,node1122
200,,,,,,,,,,,,,,1123,node1123
126,28,0,8,4,35,0,0,0,18,0,35,0,86,1124,node1124
112,98,0,0,0,0,0,0,0,0,0,100,2,72,1125,node1125
200,,,,,,,,,,,,,,1126,node1126
200,,,,,,,,,,,,,,1127,node1127
116,42,3,0,30,16,0,0,0,5,0,46,0,93,1128,node1128
50,,1,67,8,9,0,0,0,7,0,8,0,91,1129,node1129
50,,0,100,0,0,0,0,0,0,0,0,,83,1130,node1130
90,28,2,0,31,15,0,40,0,0,0,12,0,91,1131,node1131
50,,0,88,0,9,0,0,0,1,0,2,0,87,1132,node1132
50,,0,100,0,0,0,0,0,0,0,0,,91,1133,node1133
112,94,0,0,16,12,0,0,0,10,0,62,2,91,1134,node1134
50,,0,100,0,0,0,0,0,0,0,0,,91,1135,node1135
200,,,,,,,,,,,,,,1136,node1136
200,,,,,,,,,,,,,,1137,node1137
200,,,,,,,,,,,,,,1138,node1138
200,,,,,,,,,,,,,,1139,node1139
112,100,0,0,0,0,0,0,0,0,0,100,2,80,1140,node1140
200,,,,,,,,,,,,,,1141,node1141
200,,,,,,,,,,,,,,1142,node1142
50,,0,94,0,6,0,0,0,0,0,0,,82,1143,node1143
50,,0,100,0,0,0,0,0,0,0,0,,90,1144,node1144
116,43,0,0,28,20,0,0,0,9,0,43,0,91,1145,node1145
112,98,0,0,0,0,0,0,0,0,0,100,2,91,1146,node1146
50,,0,100,0,0,0,0,0,0,0,0,,91,1147,node1147
50,,0,95,0,5,0,0,0,0,0,0,,86,1148,node1148
112,90,0,0,0,0,0,0,0,0,0,100,2,94,1149,node1149
50,,0,60,3,16,0,0,0,1,0,20,0,90,1150,node1150
50,,0,92,0,6,0,0,0,0,0,2,0,86,1151,node1151
50,,0,98,0,0,0,2,0,0,0,0,,86,1152,node1152
50,,6,61,9,15,0,0,0,2,0,7,0,91,1153,node1153
50,,2,69,5,22,0,0,0,2,0,0,,86,1154,node1154
30,22,6,3,0,29,0,33,9,9,0,20,0,87,1155,node1155
50,,0,61,9,4,0,18,9,0,0,8,0,91,1156,node1156
112,96,0,0,0,0,0,0,0,0,0,100,2,91,1157,node1157
112,98,0,0,0,0,0,0,0,0,0,100,2,91,1158,node1158
80,,4,0,10,15,0,60,0,2,0,9,0,91,1159,node1159
50,,0,85,0,10,0,0,0,0,0,5,0,91,1160,node1160
50,,0,85,0,10,0,0,0,0,0,5,0,91,1161,node1161
50,,0,85,0,10,0,0,0,0,0,5,0,91,1162,node1162
50,,0,85,0,10,0,0,0,0,0,5,0,91,1163,node1163
50,,0,85,0,10,0,0,0,0,0,5,0,91,1164,node1164
50,,0,100,0,0,0,0,0,0,0,0,,87,1165,node1165
50,,0,82,0,15,0,0,0,0,0,3,0,91,1166,node1166
50,,0,85,0,10,0,0,0,0,0,5,0,91,1167,node1167
112,98,0,13,0,14,0,0,0,7,0,66,2,91,1168,node1168
50,,0,97,0,3,0,0,0,0,0,0,,90,1169,node1169
50,,0,98,0,2,0,0,0,0,0,0,,86,1170,node1170
50,,2,69,5,22,0,0,0,2,0,0,,86,1171,node1171
50,,0,100,0,0,0,0,0,0,0,0,,91,1172,node1172
50,,0,60,4,19,0,0,0,1,0,16,2,91,1173,node1173
50,,0,74,4,1,0,0,0,0,0,21,2,91,1174,node1174
112,95,0,0,0,0,0,0,0,0,0,100,2,91,1175,node1175
126,27,0,21,16,27,0,0,0,5,0,31,0,87,1176,node1176
112,50,0,0,26,0,0,1,0,8,0,65,2,91,1177,node1177
112,92,0,0,0,17,0,0,0,13,0,70,2,91,1178,node1178
112,91,0,0,0,0,0,0,0,0,0,100,2,91,1179,node1179
126,34,8,0,3,34,0,10,0,12,0,33,0,90,1180,node1180
126,30,4,53,4,14,0,0,0,5,0,20,0,90,1181,node1181
122,33,0,40,5,20,0,0,0,7,0,28,2,90,1182,node1182
112,94,0,0,0,0,0,0,0,0,0,100,2,91,1183,node1183
40,31,0,53,15,9,0,0,0,1,0,22,0,93,1184,node1184
112,96,0,0,0,0,0,0,0,0,0,100,2,91,1185,node1185
122,33,0,40,5,20,0,0,0,7,0,28,2,90,1186,node1186
40,36,0,32,25,24,0,0,0,5,0,14,0,90,1187,node1187
50,,0,100,0,0,0,0,0,0,0,0,,91,1188,node1188
80,,0,0,0,0,0,100,0,0,0,0,,93,1189,node1189
112,98,0,0,0,0,0,0,0,0,0,100,2,91,1190,node1190
112,100,0,0,0,2,0,0,0,2,0,96,2,91,1191,node1191
126,32,0,32,20,20,0,0,0,2,0,26,0,91,1192,node1192
112,99,0,1,0,13,0,0,0,0,0,86,2,91,1193,node1193
50,,0,71,9,13,0,0,0,0,0,7,0,87,1194,node1194
30,28,2,47,10,24,0,0,0,2,0,15,0,86,1195,node1195
50,,0,100,0,0,0,0,0,0,0,0,,86,1196,node1196
112,100,0,0,0,0,0,0,0,0,0,100,2,91,1197,node1197
50,,0,98,0,0,0,2,9,0,0,0,,90,1198,node1198
122,39,0,13,19,8,0,0,0,6,0,54,2,91,1199,node1199
50,,0,72,9,10,0,0,0,1,0,8,0,90,1200,node1200
40,25,0,56,16,12,0,0,0,0,0,16,0,93,1201,node1201
50,,0,100,0,0,0,0,0,0,0,0,,90,1202,node1202
112,98,0,0,0,0,0,0,0,0,0,100,2,91,1203,node1203
50,,0,92,0,7,0,0,0,0,0,1,0,90,1204,node1204
112,96,0,0,0,0,0,0,0,0,0,100,2,91,1205,node1205
50,,0,100,0,0,0,0,0,0,0,0,,93,1206,node1206
50,,0,77,7,4,0,0,0,0,0,12,0,93,1207,node1207
50,,0,100,0,0,0,0,0,0,0,0,,82,1208,node1208
112,98,0,0,0,15,0,0,0,10,0,75,2,71,1209,node1209
112,100,0,0,0,0,0,0,0,0,0,100,2,68,1210,node1210
200,,,,,,,,,,,,,,1211,node1211
200,,,,,,,,,,,,,,1212,node1212
200,,,,,,,,,,,,,,1213,node1213
112,100,0,0,0,0,0,0,0,0,0,100,2,67,1214,node1214
200,,,,,,,,,,,,,,1215,node1215
200,,,,,,,,,,,,,,1216,node1216
200,,,,,,,,,,,,,,1217,node1217
200,,,,,,,,,,,,,,1218,node1218
200,,,,,,,,,,,,,,1219,node1219
112,99,0,0,0,0,0,0,0,0,0,100,2,81,1220,node1220
200,,,,,,,,,,,,,,1221,node1221
112,59,0,0,0,19,0,0,0,12,0,69,2,82,1222,node1222
200,,,,,,,,,,,,,,1223,node1223
200,,,,,,,,,,,,,,1224,node1224
122,34,0,27,4,25,0,0,0,11,0,33,2,82,1225,node1225
200,,,,,,,,,,,,,,1226,node1226
200,,,,,,,,,,,,,,1227,node1227
50,,0,81,0,19,0,0,0,0,0,0,,77,1228,node1228
112,98,0,0,0,6,0,0,0,19,0,75,2,70,1229,node1229
200,,,,,,,,,,,,,,1230,node1230
200,,,,,,,,,,,,,,1231,node1231
50,,0,100,0,0,0,0,0,0,0,0,,91,1232,node1232
50,,0,100,0,0,0,0,0,0,0,0,,82,1233,node1233
50,,0,100,0,0,0,0,0,0,0,0,,82,1234,node1234
50,,0,64,0,17,0,0,0,2,0,17,0,90,1235,node1235
50,,0,100,0,0,0,0,0,0,0,0,,86,1236,node1236
80,,0,0,0,0,0,100,0,0,0,0,,86,1237,node1237
50,,3,79,0,18,0,0,0,0,0,0,,82,1238,node1238
112,56,0,3,0,16,0,0,0,19,0,62,2,90,1239,node1239
50,,0,85,0,10,0,0,0,0,0,5,0,91,1240,node1240
50,,0,100,0,0,0,0,0,0,0,0,,87,1241,node1241
50,,0,85,0,10,0,0,0,0,0,5,0,91,1242,node1242
50,,0,100,0,0,0,0,0,0,0,0,,87,1243,node1243
50,,0,85,0,10,0,0,0,0,0,5,0,91,1244,node1244
50,,0,95,0,5,0,0,0,0,0,0,,91,1245,node1245
50,,0,85,0,10,0,0,0,0,0,5,0,91,1246,node1246
50,,0,85,0,10,0,0,0,0,0,5,0,91,1247,node1247
50,,0,100,0,0,0,0,0,0,0,0,,87,1248,node1248
50,,0,100,0,0,0,0,0,0,0,0,,87,1249,node1249
50,,0,100,0,0,0,0,0,0,0,0,,87,1250,node1250
50,,0,85,0,10,0,0,0,0,0,5,0,91,1251,node1251
50,,0,85,0,10,0,0,0,0,0,5,0,91,1252,node1252
50,,0,85,0,10,0,0,0,0,0,5,0,91,1253,node1253
50,,0,85,0,10,0,0,0,0,0,5,0,91,1254,node1254
50,,0,100,0,0,0,0,0,0,0,0,,87,1255,node1255
200,,,,,,,,,,,,,,1256,node1256
112,98,0,0,0,9,0,0,0,17,0,74,2,76,1257,node1257
30,54,23,0,12,53,0,0,0,6,0,6,0,82,1258,node1258
112,98,0,0,0,11,0,0,0,10,0,79,2,90,1259,node1259
200,,,,,,,,,,,,,,1260,node1260
112,96,0,0,0,9,0,0,0,19,0,72,2,77,1261,node1261
200,,,,,,,,,,,,,,1262,node1262
200,,,,,,,,,,,,,,1263,node1263
112,99,0,0,0,6,0,0,0,10,0,84,2,82,1264,node1264
200,,,,,,,,,,,,,,1265,node1265
112,100,0,0,0,0,0,0,0,0,0,100,2,91,1266,node1266
112,67,0,0,0,7,0,0,0,11,0,82,2,76,1267,node1267
200,,,,,,,,,,,,,,1268,node1268
200,,,,,,,,,,,,,,1269,node1269
200,,,,,,,,,,,,,,1270,node1270
200,,,,,,,,,,,,,,1271,node1271
200,,,,,,,,,,,,,,1272,node1272
112,98,0,0,0,6,0,0,0,11,0,83,2,80,1273,node1273
200,,,,,,,,,,,,,,1274,node1274
80,,0,0,0,0,0,100,0,0,0,0,,86,1275,node1275
112,96,0,0,0,0,0,0,0,0,0,100,2,85,1276,node1276
112,100,0,0,0,0,0,0,0,0,0,100,2,87,1277,node1277
200,,,,,,,,,,,,,,1278,node1278
200,,,,,,,,,,,,,,1279,node1279
112,97,0,0,0,11,0,0,0,16,0,73,2,81,1280,node1280
122,36,0,0,3,23,0,0,0,15,0,59,2,76,1281,node1281
126,34,2,0,13,43,0,0,0,17,0,25,0,90,1282,node1282
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1283,node1283
50,,0,62,0,16,0,0,0,4,0,18,0,82,1284,node1284
200,,,,,,,,,,,,,,1285,node1285
200,,,,,,,,,,,,,,1286,node1286
200,,,,,,,,,,,,,,1287,node1287
112,100,0,0,0,0,0,0,0,4,0,96,2,72,1288,node1288
112,100,0,0,0,0,0,0,0,0,0,100,2,60,1289,node1289
112,100,0,0,0,0,0,0,0,0,0,100,2,80,1290,node1290
200,,,,,,,,,,,,,,1291,node1291
112,100,0,0,0,0,0,0,0,0,0,100,2,52,1292,node1292
112,96,0,0,0,6,0,0,0,26,0,68,2,80,1293,node1293
200,,,,,,,,,,,,,,1294,node1294
200,,,,,,,,,,,,,,1295,node1295
50,,0,85,0,10,0,0,0,0,0,5,0,91,1296,node1296
50,,0,85,0,10,0,0,0,0,0,5,0,91,1297,node1297
50,,0,85,0,10,0,0,0,0,0,5,0,91,1298,node1298
50,,0,85,0,10,0,0,0,0,0,5,0,91,1299,node1299
50,,0,85,0,10,0,0,0,0,0,5,0,91,1300,node1300
50,,0,100,0,0,0,0,0,0,0,0,,87,1301,node1301
50,,0,85,0,10,0,0,0,0,0,5,0,91,1302,node1302
50,,0,95,0,5,0,0,0,0,0,0,,91,1303,node1303
50,,0,85,0,10,0,0,0,0,0,5,0,91,1304,node1304
50,,0,85,0,10,0,0,0,0,0,5,0,91,1305,node1305
50,,0,100,0,0,0,0,0,0,0,0,,87,1306,node1306
50,,0,85,0,10,0,0,0,0,0,5,0,91,1307,node1307
50,,0,100,0,0,0,0,0,0,0,0,,87,1308,node1308
50,,0,100,0,0,0,0,0,0,0,0,,87,1309,node1309
50,,0,100,0,0,0,0,0,0,0,0,,87,1310,node1310
50,,0,100,0,0,0,0,0,0,0,0,,87,1311,node1311
126,34,1,57,1,15,0,0,0,4,0,22,0,86,1312,node1312
200,,,,,,,,,,,,,,1313,node1313
112,100,0,0,0,0,0,0,0,0,0,100,2,81,1314,node1314
50,,0,91,1,4,0,0,0,0,0,4,0,90,1315,node1315
200,,,,,,,,,,,,,,1316,node1316
200,,,,,,,,,,,,,,1317,node1317
126,29,2,45,4,25,0,0,0,5,0,19,0,78,1318,node1318
200,100,0,0,0,0,0,100,0,0,0,0,,0,1319,node1319
50,,0,100,0,0,0,0,0,0,0,0,,88,1320,node1320
112,46,0,0,14,19,0,0,0,10,0,57,2,91,1321,node1321
30,40,9,59,12,16,0,0,0,2,0,2,0,87,1322,node1322
122,38,0,36,16,9,0,0,0,1,0,38,2,90,1323,node1323
112,98,0,0,0,0,0,0,0,0,0,100,2,91,1324,node1324
50,,0,87,0,0,0,0,0,0,0,13,2,91,1325,node1325
50,,0,92,0,8,0,0,0,0,0,0,,91,1326,node1326
90,24,7,0,0,36,0,10,0,12,0,35,0,91,1327,node1327
50,,0,100,0,0,0,0,0,0,0,0,,81,1328,node1328
50,,0,75,0,11,0,0,0,0,0,14,0,78,1329,node1329
50,,0,100,0,0,0,0,0,0,0,0,,81,1330,node1330
50,,0,100,0,0,0,0,0,0,0,0,,81,1331,node1331
50,,0,100,0,0,0,0,0,0,0,0,,81,1332,node1332
50,,0,100,0,0,0,0,0,0,0,0,,81,1333,node1333
50,,0,78,0,6,0,0,0,0,0,16,0,78,1334,node1334
50,,0,100,0,0,0,0,0,0,0,0,,81,1335,node1335
50,,0,78,0,6,0,0,0,0,0,16,0,78,1336,node1336
50,,0,78,0,6,0,0,0,0,0,16,0,78,1337,node1337
50,,0,78,0,6,0,0,0,0,0,16,0,78,1338,node1338
50,,0,100,0,0,0,0,0,0,0,0,,81,1339,node1339
50,,0,100,0,0,0,0,0,0,0,0,,81,1340,node1340
50,,0,100,0,0,0,0,0,0,0,0,,81,1341,node1341
50,,0,100,0,0,0,0,0,0,0,0,,81,1342,node1342
50,,0,100,0,0,0,0,0,0,0,0,,81,1343,node1343
50,,0,94,0,6,0,0,0,0,0,0,,86,1344,node1344
30,42,6,58,0,28,0,0,0,3,0,5,0,87,1345,node1345
50,,3,62,0,32,0,0,0,2,0,1,0,83,1346,node1346
30,42,6,58,0,28,0,0,0,3,0,5,0,87,1347,node1347
50,,0,87,0,13,0,0,0,0,0,0,,87,1348,node1348
50,,1,71,0,27,0,0,0,1,0,0,,82,1349,node1349
50,,2,64,0,28,0,0,0,3,0,3,0,87,1350,node1350
50,,0,90,0,10,0,0,0,0,0,0,,87,1351,node1351
112,99,0,0,0,0,0,0,0,0,0,100,2,54,1352,node1352
126,28,3,0,0,33,0,0,0,23,0,41,0,77,1353,node1353
112,44,0,0,0,25,0,0,0,26,0,49,2,82,1354,node1354
112,66,0,0,0,17,0,0,0,16,0,67,2,76,1355,node1355
116,44,0,0,4,29,0,0,0,21,0,46,0,81,1356,node1356
112,94,0,0,0,0,0,0,0,0,0,100,2,20,1357,node1357
112,94,0,0,0,20,0,0,0,33,0,47,2,81,1358,node1358
112,97,0,0,0,5,0,0,0,0,0,95,2,78,1359,node1359
126,26,3,0,8,38,0,0,0,15,0,36,0,82,1360,node1360
126,26,3,0,8,38,0,0,0,15,0,36,0,82,1361,node1361
126,26,3,0,8,38,0,0,0,15,0,36,0,82,1362,node1362
126,26,3,0,8,38,0,0,0,15,0,36,0,82,1363,node1363
126,26,3,0,8,38,0,0,0,15,0,36,0,82,1364,node1364
126,26,3,0,8,38,0,0,0,15,0,36,0,82,1365,node1365
126,26,3,0,8,38,0,0,0,15,0,36,0,82,1366,node1366
126,26,3,0,8,38,0,0,0,15,0,36,0,82,1367,node1367
200,,,,,,,,,,,,,,1368,node1368
200,,,,,,,,,,,,,,1369,node1369
200,,,,,,,,,,,,,,1370,node1370
200,,,,,,,,,,,,,,1371,node1371
200,,,,,,,,,,,,,,1372,node1372
200,,,,,,,,,,,,,,1373,node1373
200,,,,,,,,,,,,,,1374,node1374
200,,,,,,,,,,,,,,1375,node1375
126,23,0,0,16,47,0,0,0,16,0,21,0,86,1376,node1376
112,67,0,0,0,0,0,0,0,3,0,97,2,82,1377,node1377
112,56,0,0,0,30,0,0,0,18,0,52,2,82,1378,node1378
112,97,0,0,0,6,0,0,0,20,0,74,2,81,1379,node1379
126,38,0,8,10,33,0,0,0,17,0,32,0,82,1380,node1380
40,42,0,0,39,28,0,0,0,7,0,26,0,81,1381,node1381
40,30,0,0,29,48,0,0,0,12,0,11,0,81,1382,node1382
112,99,0,0,0,6,0,0,0,0,0,94,2,86,1383,node1383
126,24,10,0,17,36,0,0,0,15,0,22,0,83,1384,node1384
112,52,0,0,0,28,0,0,0,29,0,43,2,82,1385,node1385
112,53,3,0,0,20,0,0,0,12,0,65,2,82,1386,node1386
126,38,0,0,0,29,0,0,0,22,0,49,0,81,1387,node1387
122,38,0,0,0,27,0,0,0,30,0,43,2,86,1388,node1388
112,42,0,0,0,20,0,0,0,30,0,50,2,86,1389,node1389
112,100,0,0,0,2,0,0,0,2,0,96,2,82,1390,node1390
112,47,1,0,17,24,0,0,0,14,0,44,2,86,1391,node1391
112,96,0,0,0,0,0,0,0,0,0,100,2,17,1392,node1392
112,96,0,0,0,14,0,0,0,13,0,73,2,70,1393,node1393
112,100,0,0,0,0,0,0,0,0,0,100,2,76,1394,node1394
126,24,0,0,37,21,0,0,0,21,0,21,0,87,1395,node1395
112,100,0,0,0,0,0,0,0,0,0,100,2,78,1396,node1396
112,100,0,0,0,1,0,0,0,3,0,96,2,82,1397,node1397
40,28,0,0,11,34,0,0,0,15,0,40,2,81,1398,node1398
200,,,,,,,,,,,,,,1399,node1399
50,,0,100,0,0,0,0,0,0,0,0,,82,1400,node1400
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1401,node1401
126,25,0,36,3,27,0,0,0,10,0,24,0,82,1402,node1402
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1403,node1403
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1404,node1404
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1405,node1405
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1406,node1406
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1407,node1407
40,28,0,0,17,44,0,0,0,15,0,24,0,86,1408,node1408
112,57,0,0,0,43,0,0,0,16,0,41,2,86,1409,node1409
112,99,0,0,0,0,0,0,0,0,0,100,2,69,1410,node1410
126,22,0,6,2,31,0,0,0,20,0,41,0,82,1411,node1411
200,,,,,,,,,,,,,,1412,node1412
112,55,0,0,5,23,0,0,0,9,0,63,2,81,1413,node1413
40,31,0,0,19,46,0,0,0,8,0,27,0,87,1414,node1414
112,99,0,0,0,0,0,0,0,0,0,100,2,81,1415,node1415
126,25,0,36,3,27,0,0,0,10,0,24,0,82,1416,node1416
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1417,node1417
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1418,node1418
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1419,node1419
50,,0,100,0,0,0,0,0,0,0,0,,82,1420,node1420
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1421,node1421
126,25,0,36,3,27,0,0,0,10,0,24,0,82,1422,node1422
116,28,0,51,3,22,0,0,0,11,0,13,0,82,1423,node1423
122,50,0,4,6,29,0,0,0,14,0,47,2,87,1424,node1424
122,30,8,0,16,29,0,0,0,12,0,35,2,82,1425,node1425
30,28,4,50,6,24,0,0,0,7,0,9,0,79,1426,node1426
126,40,0,40,4,24,0,0,0,13,0,19,0,87,1427,node1427
50,,0,73,4,19,0,0,0,2,0,2,0,87,1428,node1428
112,62,0,0,0,16,0,0,0,11,0,73,2,83,1429,node1429
126,25,0,0,12,33,0,0,0,21,0,34,0,82,1430,node1430
126,28,0,0,4,30,0,0,0,24,0,42,0,83,1431,node1431
50,,0,100,0,0,0,0,0,0,0,0,,86,1432,node1432
50,,0,88,0,11,0,0,0,0,0,1,0,90,1433,node1433
50,,0,100,0,0,0,0,0,0,0,0,,86,1434,node1434
50,,0,73,0,21,0,0,0,0,0,6,0,86,1435,node1435
50,,0,100,0,0,0,0,0,0,0,0,,85,1436,node1436
50,,0,100,0,0,0,0,0,0,0,0,,83,1437,node1437
50,,0,100,0,0,0,0,0,0,0,0,,83,1438,node1438
40,26,4,38,8,32,0,0,0,6,0,12,0,90,1439,node1439
126,33,2,30,4,39,0,0,0,9,0,16,0,77,1440,node1440
126,33,2,30,4,39,0,0,0,9,0,16,0,77,1441,node1441
126,33,2,30,4,39,0,0,0,9,0,16,0,77,1442,node1442
