discrete_classification,discrete_classification-proba,bare-coverfraction,urban-coverfraction,crops-coverfraction,grass-coverfraction,moss-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,shrub-coverfraction,snow-coverfraction,tree-coverfraction,forest_type,data-density-indicator,system:index,name
50,,0,98,0,0,0,2,0,0,0,0,,82,1020,node1020
50,,0,74,0,0,0,26,0,0,0,0,,82,1021,node1021
50,,0,98,0,0,0,2,0,0,0,0,,82,1022,node1022
50,,0,98,0,0,0,2,0,0,0,0,,82,1023,node1023
112,63,0,0,0,15,0,0,0,15,0,70,2,77,1024,node1024
40,57,9,0,41,25,0,0,0,13,0,12,0,83,1025,node1025
200,,,,,,,,,,,,,,1026,node1026
50,,0,100,0,0,0,0,0,0,0,0,,78,1027,node1027
50,,0,77,9,7,0,0,0,2,0,5,0,83,1028,node1028
80,,13,1,0,17,0,69,2,0,0,0,,83,1029,node1029
50,,0,66,13,8,0,0,0,7,0,6,0,82,1030,node1030
50,,0,81,7,4,0,0,0,4,0,4,0,82,1031,node1031
40,36,9,0,33,26,0,0,0,18,0,14,0,82,1032,node1032
200,,,,,,,,,,,,,,1033,node1033
200,,,,,,,,,,,,,,1034,node1034
50,,0,100,0,0,0,0,0,0,0,0,,86,1035,node1035
40,34,8,0,26,33,0,0,0,14,0,19,0,82,1036,node1036
112,56,0,10,0,17,0,0,0,8,0,65,2,77,1037,node1037
200,,,,,,,,,,,,,,1038,node1038
200,,,,,,,,,,,,,,1039,node1039
200,,,,,,,,,,,,,,1040,node1040
200,,,,,,,,,,,,,,1041,node1041
112,98,0,0,0,12,0,0,0,0,0,88,2,69,1042,node1042
200,,,,,,,,,,,,,,1043,node1043
200,,,,,,,,,,,,,,1044,node1044
112,96,0,0,0,5,0,0,0,0,0,95,2,74,1045,node1045
112,98,0,0,0,16,0,0,0,0,0,84,2,69,1046,node1046
112,98,0,0,0,0,0,0,0,0,0,100,2,61,1047,node1047
112,99,0,0,0,0,0,0,0,0,0,100,2,71,1048,node1048
112,100,0,0,0,0,0,0,0,0,0,100,2,79,1049,node1049
112,88,0,0,0,7,0,0,0,0,0,93,2,43,1050,node1050
200,,,,,,,,,,,,,,1051,node1051
112,98,0,0,0,0,0,0,0,0,0,100,2,34,1052,node1052
200,,,,,,,,,,,,,,1053,node1053
112,100,0,0,0,0,0,0,0,0,0,100,2,75,1054,node1054
112,99,0,0,0,0,0,0,0,0,0,100,2,74,1055,node1055
112,98,0,0,0,16,0,0,0,0,0,84,2,76,1056,node1056
112,99,0,0,0,0,0,0,0,0,0,100,2,74,1057,node1057
112,96,0,0,0,11,0,0,0,0,0,89,2,70,1058,node1058
200,,,,,,,,,,,,,,1059,node1059
200,,,,,,,,,,,,,,1060,node1060
112,100,0,0,0,0,0,0,0,0,0,100,2,70,1061,node1061
200,,,,,,,,,,,,,,1062,node1062
112,99,0,0,0,0,0,0,0,0,0,100,2,81,1063,node1063
50,,0,71,5,12,0,0,0,1,0,11,0,80,1064,node1064
200,,,,,,,,,,,,,,1065,node1065
112,100,0,0,0,0,0,0,0,0,0,100,2,20,1066,node1066
112,99,0,0,0,0,0,0,0,0,0,100,2,71,1067,node1067
112,99,0,0,0,3,0,0,0,0,0,97,2,62,1068,node1068
200,,,,,,,,,,,,,,1069,node1069
112,98,0,0,0,8,0,0,0,0,0,92,2,75,1070,node1070
200,,,,,,,,,,,,,,1071,node1071
50,,0,99,0,1,0,0,0,0,0,0,,80,1072,node1072
50,,0,100,0,0,0,0,0,0,0,0,,80,1073,node1073
50,,0,93,0,6,0,0,0,0,0,1,0,77,1074,node1074
50,,0,99,0,1,0,0,0,0,0,0,,80,1075,node1075
50,,0,91,0,7,0,0,0,0,0,2,0,80,1076,node1076
50,,0,100,0,0,0,0,0,0,0,0,,77,1077,node1077
50,,0,93,0,7,0,0,0,0,0,0,,77,1078,node1078
50,,0,100,0,0,0,0,0,0,0,0,,77,1079,node1079
30,32,17,0,34,35,0,0,4,7,0,7,0,35,1080,node1080
112,71,0,0,0,11,0,0,0,0,0,89,2,70,1081,node1081
126,31,0,0,14,20,0,0,0,10,0,56,0,35,1082,node1082
112,44,0,0,9,21,0,0,0,10,0,60,2,72,1083,node1083
112,41,0,0,19,15,0,0,0,11,0,55,2,74,1084,node1084
112,80,2,0,0,19,0,0,0,0,0,79,2,79,1085,node1085
112,91,0,0,0,12,0,0,0,0,0,88,2,33,1086,node1086
112,97,0,0,0,15,0,0,0,0,0,85,2,71,1087,node1087
122,45,2,6,9,17,0,0,0,9,0,57,2,68,1088,node1088
50,,0,82,4,3,0,0,0,0,0,11,0,43,1089,node1089
50,,0,78,0,4,0,0,0,0,0,18,2,68,1090,node1090
112,46,0,0,2,19,0,0,0,18,0,61,2,34,1091,node1091
40,35,2,35,25,11,0,0,0,4,0,23,0,43,1092,node1092
50,,0,89,5,4,0,0,0,1,0,1,0,67,1093,node1093
50,,0,70,0,7,0,0,0,0,0,23,0,42,1094,node1094
122,41,3,0,10,23,0,0,0,17,0,47,2,34,1095,node1095
126,33,1,29,10,14,0,0,0,10,0,36,0,75,1096,node1096
126,33,1,29,10,14,0,0,0,10,0,36,0,75,1097,node1097
50,,0,97,0,0,0,0,0,0,0,3,2,76,1098,node1098
50,,0,91,0,0,0,0,0,0,0,9,0,76,1099,node1099
50,,0,100,0,0,0,0,0,0,0,0,,76,1100,node1100
50,,0,100,0,0,0,0,0,0,0,0,,76,1101,node1101
50,,0,100,0,0,0,0,0,0,0,0,,76,1102,node1102
50,,0,97,0,0,0,0,0,0,0,3,2,76,1103,node1103
112,94,0,0,0,0,0,0,0,0,0,100,2,68,1104,node1104
200,,,,,,,,,,,,,,1105,node1105
200,,,,,,,,,,,,,,1106,node1106
50,,0,91,0,1,0,0,0,0,0,8,0,35,1107,node1107
126,37,0,0,18,21,0,0,0,16,0,45,0,67,1108,node1108
112,56,0,0,0,13,0,0,0,8,0,79,2,70,1109,node1109
126,31,3,8,28,13,0,0,0,11,0,37,0,34,1110,node1110
200,,,,,,,,,,,,,,1111,node1111
112,100,0,0,0,0,0,0,0,0,0,100,2,60,1112,node1112
50,,0,100,0,0,0,0,0,0,0,0,,69,1113,node1113
200,,,,,,,,,,,,,,1114,node1114
112,63,0,0,0,20,0,0,0,0,0,80,2,68,1115,node1115
122,31,3,0,17,27,0,0,0,11,0,42,2,70,1116,node1116
200,,,,,,,,,,,,,,1117,node1117
112,90,0,0,0,0,0,0,0,0,0,100,2,70,1118,node1118
112,80,0,0,0,9,0,0,0,0,0,91,2,69,1119,node1119
112,100,0,0,0,0,0,0,0,0,0,100,2,80,1120,node1120
200,,,,,,,,,,,,,,1121,node1121
126,31,0,0,22,14,0,0,0,13,0,51,0,77,1122,node1122
112,100,0,0,0,0,0,0,0,0,0,100,2,76,1123,node1123
112,82,0,10,0,9,0,0,0,0,0,81,2,75,1124,node1124
200,,,,,,,,,,,,,,1125,node1125
126,25,4,58,5,19,0,0,0,8,0,6,0,61,1126,node1126
126,32,3,3,21,18,0,0,0,9,0,46,0,70,1127,node1127
40,31,4,0,16,20,0,24,0,5,0,31,0,82,1128,node1128
126,28,1,14,14,26,0,0,0,13,0,32,0,77,1129,node1129
200,,,,,,,,,,,,,,1130,node1130
200,,,,,,,,,,,,,,1131,node1131
112,76,0,0,2,11,0,0,0,9,0,78,2,75,1132,node1132
126,29,0,51,6,6,0,0,0,5,0,32,0,77,1133,node1133
200,,,,,,,,,,,,,,1134,node1134
200,,,,,,,,,,,,,,1135,node1135
126,43,1,0,21,23,0,0,0,10,0,45,0,70,1136,node1136
40,34,4,0,32,23,0,0,0,14,0,27,0,77,1137,node1137
200,,,,,,,,,,,,,,1138,node1138
200,,,,,,,,,,,,,,1139,node1139
200,,,,,,,,,,,,,,1140,node1140
200,,,,,,,,,,,,,,1141,node1141
126,33,2,8,20,20,0,0,0,8,0,42,0,81,1142,node1142
20,27,13,31,0,24,0,0,0,25,0,7,0,69,1143,node1143
40,23,4,11,15,23,0,0,0,10,0,37,0,76,1144,node1144
50,,0,100,0,0,0,0,0,0,0,0,,76,1145,node1145
50,,0,100,0,0,0,0,0,0,0,0,,76,1146,node1146
50,,0,99,0,1,0,0,0,0,0,0,,75,1147,node1147
50,,0,100,0,0,0,0,0,0,0,0,,75,1148,node1148
40,39,0,40,18,15,0,0,0,12,0,15,0,75,1149,node1149
50,,0,87,13,0,0,0,0,0,0,0,,75,1150,node1150
50,,0,100,0,0,0,0,0,0,0,0,,78,1151,node1151
50,,0,100,0,0,0,0,0,0,0,0,,34,1152,node1152
200,,,,,,,,,,,,,,1153,node1153
50,,0,64,0,0,0,36,0,0,0,0,,59,1154,node1154
200,,,,,,,,,,,,,,1155,node1155
50,,0,64,0,0,0,36,0,0,0,0,,35,1156,node1156
50,,0,63,0,0,0,37,0,0,0,0,,35,1157,node1157
50,,0,100,0,0,0,0,0,0,0,0,,34,1158,node1158
200,,,,,,,,,,,,,,1159,node1159
200,,,,,,,,,,,,,,1160,node1160
200,,,,,,,,,,,,,,1161,node1161
200,,,,,,,,,,,,,,1162,node1162
200,,,,,,,,,,,,,,1163,node1163
200,,,,,,,,,,,,,,1164,node1164
200,,,,,,,,,,,,,,1165,node1165
200,,,,,,,,,,,,,,1166,node1166
200,,,,,,,,,,,,,,1167,node1167
50,,0,100,0,0,0,0,0,0,0,0,,59,1168,node1168
50,,0,100,0,0,0,0,0,0,0,0,,58,1169,node1169
50,,0,100,0,0,0,0,0,0,0,0,,59,1170,node1170
50,,0,100,0,0,0,0,0,0,0,0,,58,1171,node1171
50,,0,100,0,0,0,0,0,0,0,0,,58,1172,node1172
50,,0,100,0,0,0,0,0,0,0,0,,58,1173,node1173
50,,0,100,0,0,0,0,0,0,0,0,,59,1174,node1174
50,,0,100,0,0,0,0,0,0,0,0,,58,1175,node1175
50,,0,66,16,16,0,0,0,1,0,1,0,66,1176,node1176
50,,0,90,4,6,0,0,0,0,0,0,,68,1177,node1177
40,48,7,32,25,22,0,0,0,4,0,10,0,72,1178,node1178
50,,0,100,0,0,0,0,0,0,0,0,,67,1179,node1179
50,,0,100,0,0,0,0,0,0,0,0,,32,1180,node1180
50,,0,100,0,0,0,0,0,0,0,0,,33,1181,node1181
50,,0,100,0,0,0,0,0,0,0,0,,33,1182,node1182
50,,0,100,0,0,0,0,0,0,0,0,,32,1183,node1183
50,,0,80,8,4,0,0,0,0,0,8,0,58,1184,node1184
40,42,0,12,48,13,0,0,0,7,0,20,0,58,1185,node1185
50,,0,91,9,0,0,0,0,0,0,0,,60,1186,node1186
50,,0,91,9,0,0,0,0,0,0,0,,60,1187,node1187
40,42,0,12,48,13,0,0,0,7,0,20,0,58,1188,node1188
50,,0,78,12,3,0,0,0,0,0,7,0,34,1189,node1189
40,42,0,12,48,13,0,0,0,7,0,20,0,58,1190,node1190
40,42,0,12,48,13,0,0,0,7,0,20,0,58,1191,node1191
200,,,,,,,,,,,,,,1192,node1192
200,,,,,,,,,,,,,,1193,node1193
200,,,,,,,,,,,,,,1194,node1194
200,,,,,,,,,,,,,,1195,node1195
200,,,,,,,,,,,,,,1196,node1196
200,,,,,,,,,,,,,,1197,node1197
200,,,,,,,,,,,,,,1198,node1198
200,,,,,,,,,,,,,,1199,node1199
50,,0,100,0,0,0,0,0,0,0,0,,27,1200,node1200
50,,0,100,0,0,0,0,0,0,0,0,,26,1201,node1201
50,,0,100,0,0,0,0,0,0,0,0,,27,1202,node1202
50,,0,100,0,0,0,0,0,0,0,0,,26,1203,node1203
50,,0,100,0,0,0,0,0,0,0,0,,27,1204,node1204
50,,0,100,0,0,0,0,0,0,0,0,,26,1205,node1205
50,,0,100,0,0,0,0,0,0,0,0,,26,1206,node1206
50,,0,100,0,0,0,0,0,0,0,0,,27,1207,node1207
126,36,3,44,7,21,0,0,0,9,0,16,0,53,1208,node1208
50,,0,100,0,0,0,0,0,0,0,0,,34,1209,node1209
50,,0,100,0,0,0,0,0,0,0,0,,34,1210,node1210
50,,3,60,7,18,0,0,0,5,0,7,0,34,1211,node1211
126,36,3,44,7,21,0,0,0,9,0,16,0,53,1212,node1212
50,,3,60,7,18,0,0,0,5,0,7,0,34,1213,node1213
50,,1,77,7,12,0,0,0,0,0,3,0,59,1214,node1214
50,,1,77,7,12,0,0,0,0,0,3,0,59,1215,node1215
50,,0,100,0,0,0,0,0,0,0,0,,59,1216,node1216
50,,0,100,0,0,0,0,0,0,0,0,,27,1217,node1217
50,,0,100,0,0,0,0,0,0,0,0,,34,1218,node1218
116,42,0,56,0,2,0,0,0,0,0,42,0,52,1219,node1219
200,,,,,,,,,,,,,,1220,node1220
50,,0,100,0,0,0,0,0,0,0,0,,70,1221,node1221
200,,,,,,,,,,,,,,1222,node1222
50,,0,100,0,0,0,0,0,0,0,0,,35,1223,node1223
50,,0,100,0,0,0,0,0,0,0,0,,33,1224,node1224
50,,0,100,0,0,0,0,0,0,0,0,,27,1225,node1225
50,,0,100,0,0,0,0,0,0,0,0,,27,1226,node1226
112,52,0,56,0,0,0,0,0,4,0,40,2,27,1227,node1227
50,,0,100,0,0,0,0,0,0,0,0,,27,1228,node1228
50,,0,100,0,0,0,0,0,0,0,0,,59,1229,node1229
200,,,,,,,,,,,,,,1230,node1230
80,,0,0,0,0,0,100,0,0,0,0,,60,1231,node1231
200,,,,,,,,,,,,,,1232,node1232
200,,,,,,,,,,,,,,1233,node1233
112,96,0,0,0,0,0,0,0,0,0,100,2,81,1234,node1234
50,,0,100,0,0,0,0,0,0,0,0,,34,1235,node1235
50,,0,100,0,0,0,0,0,0,0,0,,27,1236,node1236
200,,,,,,,,,,,,,,1237,node1237
50,,0,92,0,5,0,0,0,1,0,2,0,21,1238,node1238
80,,0,0,0,0,0,100,0,0,0,0,,34,1239,node1239
50,,0,100,0,0,0,0,0,0,0,0,,67,1240,node1240
50,,0,100,0,0,0,0,0,0,0,0,,66,1241,node1241
50,,14,71,0,13,0,0,0,2,0,0,,53,1242,node1242
200,,,,,,,,,,,,,,1243,node1243
200,,,,,,,,,,,,,,1244,node1244
112,97,0,0,0,0,0,0,0,0,0,100,2,81,1245,node1245
50,,0,100,0,0,0,0,0,0,0,0,,79,1246,node1246
50,,0,100,0,0,0,0,0,0,0,0,,69,1247,node1247
50,,0,100,0,0,0,0,0,0,0,0,,74,1248,node1248
200,,,,,,,,,,,,,,1249,node1249
50,,0,100,0,0,0,0,0,0,0,0,,59,1250,node1250
50,,0,100,0,0,0,0,0,0,0,0,,35,1251,node1251
200,,,,,,,,,,,,,,1252,node1252
200,,,,,,,,,,,,,,1253,node1253
112,76,0,0,0,18,0,0,0,0,0,82,2,35,1254,node1254
200,,,,,,,,,,,,,,1255,node1255
200,,,,,,,,,,,,,,1256,node1256
200,,,,,,,,,,,,,,1257,node1257
116,48,0,0,4,9,0,0,0,12,0,75,0,52,1258,node1258
126,28,7,0,0,23,0,26,0,12,0,32,0,35,1259,node1259
80,,0,13,0,0,0,87,0,0,0,0,,61,1260,node1260
50,,0,73,0,7,0,20,0,0,0,0,,73,1261,node1261
112,71,0,12,0,14,0,0,0,6,0,68,2,27,1262,node1262
50,,0,100,0,0,0,0,0,0,0,0,,53,1263,node1263
200,,,,,,,,,,,,,,1264,node1264
50,,0,98,0,1,0,0,0,0,0,1,0,33,1265,node1265
80,,0,0,0,0,0,100,0,0,0,0,,35,1266,node1266
50,,0,100,0,0,0,0,0,0,0,0,,74,1267,node1267
50,,0,100,0,0,0,0,0,0,0,0,,27,1268,node1268
126,30,4,5,22,18,0,0,0,13,0,38,0,59,1269,node1269
50,,0,100,0,0,0,0,0,0,0,0,,74,1270,node1270
50,,0,100,0,0,0,0,0,0,0,0,,34,1271,node1271
112,98,0,0,0,0,0,0,0,0,0,100,2,65,1272,node1272
112,80,0,0,0,0,0,0,0,0,0,100,2,59,1273,node1273
200,,,,,,,,,,,,,,1274,node1274
50,,0,100,0,0,0,0,0,0,0,0,,76,1275,node1275
112,65,0,0,0,26,0,0,0,0,0,74,2,69,1276,node1276
50,,0,100,0,0,0,0,0,0,0,0,,53,1277,node1277
50,,0,100,0,0,0,0,0,0,0,0,,67,1278,node1278
50,,0,85,5,9,0,0,0,0,0,1,0,28,1279,node1279
200,,,,,,,,,,,,,,1280,node1280
50,,0,100,0,0,0,0,0,0,0,0,,43,1281,node1281
50,,0,100,0,0,0,0,0,0,0,0,,52,1282,node1282
50,,0,100,0,0,0,0,0,0,0,0,,27,1283,node1283
200,,,,,,,,,,,,,,1284,node1284
50,,0,100,0,0,0,0,0,0,0,0,,27,1285,node1285
80,,0,0,0,0,0,100,0,0,0,0,,67,1286,node1286
200,,,,,,,,,,,,,,1287,node1287
50,,0,100,0,0,0,0,0,0,0,0,,66,1288,node1288
50,,0,100,0,0,0,0,0,0,0,0,,58,1289,node1289
200,,,,,,,,,,,,,,1290,node1290
112,97,0,0,0,10,0,0,0,0,0,90,2,32,1291,node1291
50,,0,100,0,0,0,0,0,0,0,0,,70,1292,node1292
50,,0,100,0,0,0,0,0,0,0,0,,53,1293,node1293
112,80,0,0,0,0,0,0,0,0,0,100,2,78,1294,node1294
50,,0,100,0,0,0,0,0,0,0,0,,27,1295,node1295
112,74,0,0,0,0,0,0,0,0,0,100,2,82,1296,node1296
200,,,,,,,,,,,,,,1297,node1297
50,,0,100,0,0,0,0,0,0,0,0,,33,1298,node1298
50,,0,100,0,0,0,0,0,0,0,0,,60,1299,node1299
80,,0,0,0,4,0,96,1,0,0,0,,34,1300,node1300
112,99,0,0,0,0,0,0,0,0,0,100,2,82,1301,node1301
50,,0,96,0,0,0,0,0,0,0,4,0,74,1302,node1302
112,90,0,0,0,0,0,0,0,0,0,100,2,53,1303,node1303
50,,0,100,0,0,0,0,0,0,0,0,,34,1304,node1304
50,,0,100,0,0,0,0,0,0,0,0,,26,1305,node1305
200,,,,,,,,,,,,,,1306,node1306
116,60,0,0,0,24,0,0,0,0,0,76,0,69,1307,node1307
126,34,0,56,5,10,0,0,0,0,0,29,0,33,1308,node1308
40,31,9,0,39,27,0,0,0,14,0,11,0,70,1309,node1309
200,,,,,,,,,,,,,,1310,node1310
112,96,0,0,0,0,0,0,0,0,0,100,2,82,1311,node1311
200,,,,,,,,,,,,,,1312,node1312
112,68,0,0,0,8,0,0,0,3,0,89,2,52,1313,node1313
50,,0,100,0,0,0,0,0,0,0,0,,59,1314,node1314
50,,0,100,0,0,0,0,0,0,0,0,,67,1315,node1315
90,24,4,17,0,33,0,46,21,0,0,0,,67,1316,node1316
126,30,7,0,34,25,0,0,0,10,0,24,0,76,1317,node1317
112,97,0,0,0,0,0,0,0,0,0,100,2,68,1318,node1318
126,37,0,0,12,17,0,0,0,3,0,68,0,76,1319,node1319
112,59,0,18,0,12,0,0,0,0,0,70,2,70,1320,node1320
50,,0,100,0,0,0,0,0,0,0,0,,66,1321,node1321
50,,0,100,0,0,0,0,0,0,0,0,,52,1322,node1322
50,,0,100,0,0,0,0,6,0,0,0,,77,1323,node1323
126,39,3,19,8,19,0,0,0,17,0,34,0,52,1324,node1324
50,,0,100,0,0,0,0,0,0,0,0,,27,1325,node1325
200,,,,,,,,,,,,,,1326,node1326
200,,,,,,,,,,,,,,1327,node1327
200,,,,,,,,,,,,,,1328,node1328
200,,,,,,,,,,,,,,1329,node1329
20,28,27,19,0,31,0,0,0,17,0,6,0,70,1330,node1330
112,76,0,0,0,15,0,0,0,0,0,85,2,69,1331,node1331
50,,2,79,5,12,0,0,0,0,0,2,0,52,1332,node1332
50,,0,100,0,0,0,0,0,0,0,0,,33,1333,node1333
200,,,,,,,,,,,,,,1334,node1334
50,,0,100,0,0,0,0,0,0,0,0,,52,1335,node1335
112,96,0,0,0,0,0,0,0,0,0,100,2,60,1336,node1336
200,,,,,,,,,,,,,,1337,node1337
50,,0,72,0,0,0,0,0,0,0,28,2,33,1338,node1338
112,96,9,2,0,9,0,0,0,0,0,80,2,81,1339,node1339
200,,,,,,,,,,,,,,1340,node1340
200,,,,,,,,,,,,,,1341,node1341
50,,0,80,0,0,0,20,0,0,0,0,,61,1342,node1342
112,56,0,0,0,21,0,0,0,0,0,79,2,54,1343,node1343
200,,,,,,,,,,,,,,1344,node1344
200,,,,,,,,,,,,,,1345,node1345
80,,0,25,0,11,0,64,0,0,0,0,,73,1346,node1346
50,,0,100,0,0,0,0,0,0,0,0,,70,1347,node1347
200,,,,,,,,,,,,,,1348,node1348
50,,0,94,0,0,0,0,0,0,0,6,0,70,1349,node1349
126,29,0,0,10,15,0,0,0,0,0,75,0,52,1350,node1350
126,35,5,0,7,25,0,0,0,9,0,54,0,76,1351,node1351
112,80,0,0,0,0,0,0,0,0,0,100,2,82,1352,node1352
50,,0,100,0,0,0,0,0,0,0,0,,44,1353,node1353
40,49,3,2,58,22,0,0,0,7,0,8,0,71,1354,node1354
50,,0,100,0,0,0,0,0,0,0,0,,27,1355,node1355
200,,,,,,,,,,,,,,1356,node1356
50,,0,100,0,0,0,0,0,0,0,0,,34,1357,node1357
50,,0,100,0,0,0,0,0,0,0,0,,27,1358,node1358
50,,0,100,0,0,0,0,0,0,0,0,,75,1359,node1359
200,,,,,,,,,,,,,,1360,node1360
200,,,,,,,,,,,,,,1361,node1361
50,,0,100,0,0,0,0,0,0,0,0,,52,1362,node1362
200,,,,,,,,,,,,,,1363,node1363
200,,,,,,,,,,,,,,1364,node1364
50,,0,100,0,0,0,0,0,0,0,0,,51,1365,node1365
50,,0,85,2,7,0,0,0,0,0,6,0,58,1366,node1366
112,97,0,0,0,0,0,0,0,0,0,100,2,75,1367,node1367
50,,0,60,0,16,0,20,9,3,0,1,0,52,1368,node1368
50,,0,100,0,0,0,0,0,0,0,0,,27,1369,node1369
50,,1,62,5,12,0,0,0,5,0,15,2,33,1370,node1370
50,,0,100,0,0,0,0,0,0,0,0,,60,1371,node1371
50,,0,100,0,0,0,0,0,0,0,0,,73,1372,node1372
50,,0,85,1,10,0,0,0,0,0,4,0,52,1373,node1373
50,,0,100,0,0,0,0,0,0,0,0,,27,1374,node1374
200,,,,,,,,,,,,,,1375,node1375
116,62,10,0,0,18,0,0,0,0,0,72,0,52,1376,node1376
112,99,0,0,0,0,0,0,0,0,0,100,2,46,1377,node1377
50,,0,100,0,0,0,0,0,0,0,0,,33,1378,node1378
50,,0,100,0,0,0,0,0,0,0,0,,27,1379,node1379
200,,,,,,,,,,,,,,1380,node1380
50,,0,71,0,0,0,29,0,0,0,0,,34,1381,node1381
112,97,0,0,0,0,0,0,0,0,0,100,2,81,1382,node1382
50,,0,100,0,0,0,0,0,0,0,0,,68,1383,node1383
200,,,,,,,,,,,,,,1384,node1384
200,,,,,,,,,,,,,,1385,node1385
126,38,0,0,8,19,0,0,0,4,0,69,0,52,1386,node1386
50,,0,100,0,0,0,0,0,0,0,0,,28,1387,node1387
50,,0,100,0,0,0,0,0,0,0,0,,27,1388,node1388
116,60,0,0,0,20,0,0,0,0,0,80,0,70,1389,node1389
50,,2,66,7,16,0,0,0,3,0,6,0,27,1390,node1390
112,97,0,0,0,10,0,0,0,0,0,90,2,76,1391,node1391
50,,0,88,0,1,0,0,0,0,0,11,0,27,1392,node1392
200,,,,,,,,,,,,,,1393,node1393
50,,0,100,0,0,0,0,0,0,0,0,,58,1394,node1394
200,,,,,,,,,,,,,,1395,node1395
50,,0,100,0,0,0,0,0,0,0,0,,70,1396,node1396
80,,0,0,0,0,0,100,0,0,0,0,,61,1397,node1397
50,,0,100,0,0,0,0,0,0,0,0,,58,1398,node1398
200,,,,,,,,,,,,,,1399,node1399
200,,,,,,,,,,,,,,1400,node1400
50,,0,100,0,0,0,0,0,0,0,0,,77,1401,node1401
80,,0,0,0,0,0,100,0,0,0,0,,35,1402,node1402
112,97,0,0,0,0,0,0,0,0,0,100,2,80,1403,node1403
80,,0,0,0,0,0,100,0,0,0,0,,35,1404,node1404
200,,,,,,,,,,,,,,1405,node1405
200,,,,,,,,,,,,,,1406,node1406
50,,0,100,0,0,0,0,0,0,0,0,,33,1407,node1407
112,54,7,0,0,16,0,0,0,8,0,69,2,52,1408,node1408
50,,0,100,0,0,0,0,0,0,0,0,,74,1409,node1409
50,,0,100,0,0,0,0,0,0,0,0,,79,1410,node1410
80,,0,0,0,2,0,98,0,0,0,0,,60,1411,node1411
90,39,0,45,0,0,0,55,0,0,0,0,,60,1412,node1412
50,,0,100,0,0,0,0,0,0,0,0,,77,1413,node1413
126,38,8,0,22,30,0,0,0,10,0,30,0,81,1414,node1414
200,,,,,,,,,,,,,,1415,node1415
50,,0,71,0,4,0,0,0,0,0,25,2,76,1416,node1416
50,,0,100,0,0,0,0,0,0,0,0,,80,1417,node1417
50,,0,100,0,0,0,0,0,0,0,0,,53,1418,node1418
112,99,0,0,0,0,0,0,0,0,0,100,2,46,1419,node1419
112,96,9,2,0,9,0,0,0,0,0,80,2,81,1420,node1420
50,,0,100,0,0,0,0,0,0,0,0,,58,1421,node1421
126,37,0,0,12,17,0,0,0,3,0,68,0,76,1422,node1422
50,,0,100,0,0,0,0,0,0,0,0,,33,1423,node1423
112,96,0,0,0,0,0,0,0,0,0,100,2,81,1424,node1424
50,,0,90,0,0,0,10,0,0,0,0,,73,1425,node1425
50,,0,91,0,6,0,0,0,0,0,3,0,26,1426,node1426
200,,,,,,,,,,,,,,1427,node1427
200,100,0,0,0,0,0,100,0,0,0,0,,0,1428,node1428
126,32,4,0,0,23,0,20,0,0,0,53,0,35,1429,node1429
200,,,,,,,,,,,,,,1430,node1430
200,,,,,,,,,,,,,,1431,node1431
50,,0,100,0,0,0,0,0,0,0,0,,81,1432,node1432
50,,0,100,0,0,0,0,0,0,0,0,,27,1433,node1433
112,100,0,0,0,0,0,0,0,0,0,100,2,75,1434,node1434
112,99,0,0,0,0,0,0,0,0,0,100,2,52,1435,node1435
112,79,0,0,0,14,0,0,0,0,0,86,2,52,1436,node1436
50,,0,100,0,0,0,0,0,0,0,0,,80,1437,node1437
112,65,0,36,0,0,0,0,0,0,0,64,2,60,1438,node1438
126,35,0,25,11,18,0,0,0,9,0,37,0,44,1439,node1439
50,,0,100,0,0,0,0,0,0,0,0,,79,1440,node1440
50,,0,100,0,0,0,0,0,0,0,0,,76,1441,node1441
50,,0,100,0,0,0,0,0,0,0,0,,75,1442,node1442
50,,0,100,0,0,0,0,0,0,0,0,,33,1443,node1443
30,34,3,50,0,16,0,15,0,9,0,7,0,70,1444,node1444
112,80,0,0,0,21,0,0,0,0,0,79,2,59,1445,node1445
200,,,,,,,,,,,,,,1446,node1446
30,40,17,56,0,20,0,0,0,3,0,4,0,27,1447,node1447
200,,,,,,,,,,,,,,1448,node1448
50,,0,100,0,0,0,0,0,0,0,0,,68,1449,node1449
40,26,14,9,29,28,0,0,0,11,0,9,0,80,1450,node1450
50,,0,100,0,0,0,0,0,0,0,0,,44,1451,node1451
200,,,,,,,,,,,,,,1452,node1452
40,22,0,53,12,22,0,6,0,0,0,7,0,74,1453,node1453
112,47,6,0,0,17,0,0,0,0,0,77,2,58,1454,node1454
200,,,,,,,,,,,,,,1455,node1455
50,,0,66,2,6,0,0,0,3,0,23,0,70,1456,node1456
112,97,0,18,0,6,0,0,0,0,0,76,2,81,1457,node1457
50,,1,86,0,7,0,0,0,6,0,0,,70,1458,node1458
200,,,,,,,,,,,,,,1459,node1459
200,,,,,,,,,,,,,,1460,node1460
200,,,,,,,,,,,,,,1461,node1461
50,,0,100,0,0,0,0,0,0,0,0,,34,1462,node1462
200,,,,,,,,,,,,,,1463,node1463
122,35,5,5,5,19,0,0,0,12,0,54,2,78,1464,node1464
122,37,0,30,0,5,0,36,0,0,0,29,2,75,1465,node1465
50,,0,100,0,0,0,0,0,0,0,0,,58,1466,node1466
200,,,,,,,,,,,,,,1467,node1467
